Year;Specimen;PathogenName;AntibioticName;Iso3;CountryTerritoryArea;WHORegionName;InterpretableAST;Resistant;ResistancePercentage
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;COD;Democratic Republic of the Congo;African Region;58;40;68.965517241
2021;Bloodstream;Escherichia coli;Ampicillin;COL;Colombia;Region of the Americas;4551;3332;73.214678093
2021;Bloodstream;Escherichia coli;Cefepime;COL;Colombia;Region of the Americas;8477;2289;27.002477291
2021;Bloodstream;Escherichia coli;Cefotaxime;COL;Colombia;Region of the Americas;1391;428;30.769230769
2021;Bloodstream;Escherichia coli;Ceftazidime;COL;Colombia;Region of the Americas;8357;2237;26.76797894
2021;Bloodstream;Escherichia coli;Ceftriaxone;COL;Colombia;Region of the Americas;6636;1801;27.139843279
2021;Bloodstream;Escherichia coli;Ciprofloxacin;COL;Colombia;Region of the Americas;8477;2951;34.811843813
2021;Bloodstream;Escherichia coli;Co-trimoxazole;COL;Colombia;Region of the Americas;4618;2416;52.317020355
2021;Bloodstream;Escherichia coli;Colistin;COL;Colombia;Region of the Americas;3635;59;1.623108666
2021;Bloodstream;Escherichia coli;Doripenem;COL;Colombia;Region of the Americas;2648;21;0.79305136
2021;Bloodstream;Escherichia coli;Ertapenem;COL;Colombia;Region of the Americas;8121;163;2.007141978
2021;Bloodstream;Escherichia coli;Imipenem;COL;Colombia;Region of the Americas;6913;97;1.403153479
2021;Bloodstream;Escherichia coli;Levofloxacin;COL;Colombia;Region of the Americas;2884;962;33.356449376
2021;Bloodstream;Escherichia coli;Meropenem;COL;Colombia;Region of the Americas;8448;120;1.420454545
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;COL;Colombia;Region of the Americas;1391;428;30.769230769
2021;Bloodstream;Escherichia coli;Ampicillin;CYP;Cyprus;European Region;191;134;70.157068063
2021;Bloodstream;Escherichia coli;Cefepime;CYP;Cyprus;European Region;79;22;27.848101266
2021;Bloodstream;Escherichia coli;Cefotaxime;CYP;Cyprus;European Region;115;30;26.086956522
2021;Bloodstream;Escherichia coli;Ceftazidime;CYP;Cyprus;European Region;192;35;18.229166667
2021;Bloodstream;Escherichia coli;Ceftriaxone;CYP;Cyprus;European Region;78;32;41.025641026
2021;Bloodstream;Escherichia coli;Ciprofloxacin;CYP;Cyprus;European Region;192;99;51.5625
2021;Bloodstream;Escherichia coli;Colistin;CYP;Cyprus;European Region;79;0;0.0
2021;Bloodstream;Escherichia coli;Ertapenem;CYP;Cyprus;European Region;76;4;5.263157895
2021;Bloodstream;Escherichia coli;Imipenem;CYP;Cyprus;European Region;192;1;0.520833333
2021;Bloodstream;Escherichia coli;Levofloxacin;CYP;Cyprus;European Region;78;44;56.41025641
2021;Bloodstream;Escherichia coli;Meropenem;CYP;Cyprus;European Region;192;1;0.520833333
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;CYP;Cyprus;European Region;78;32;41.025641026
2021;Bloodstream;Escherichia coli;Ampicillin;CZE;Czechia;European Region;2934;1509;51.431492843
2021;Bloodstream;Escherichia coli;Cefepime;CZE;Czechia;European Region;62;33;53.225806452
2021;Bloodstream;Escherichia coli;Cefotaxime;CZE;Czechia;European Region;2929;419;14.305223626
2021;Bloodstream;Escherichia coli;Ceftazidime;CZE;Czechia;European Region;2932;317;10.811732606
2021;Bloodstream;Escherichia coli;Ciprofloxacin;CZE;Czechia;European Region;2934;578;19.700068166
2021;Bloodstream;Escherichia coli;Colistin;CZE;Czechia;European Region;285;4;1.403508772
2021;Bloodstream;Escherichia coli;Imipenem;CZE;Czechia;European Region;176;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;CZE;Czechia;European Region;1341;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;CZE;Czechia;European Region;2929;419;14.305223626
2021;Bloodstream;Escherichia coli;Ampicillin;DEU;Germany;European Region;26152;11951;45.698225757
2021;Bloodstream;Escherichia coli;Cefepime;DEU;Germany;European Region;8421;675;8.015675098
2021;Bloodstream;Escherichia coli;Cefotaxime;DEU;Germany;European Region;27846;2494;8.956403074
2021;Bloodstream;Escherichia coli;Ceftazidime;DEU;Germany;European Region;28406;2346;8.258818559
2021;Bloodstream;Escherichia coli;Ceftriaxone;DEU;Germany;European Region;19182;1602;8.351579606
2021;Bloodstream;Escherichia coli;Ciprofloxacin;DEU;Germany;European Region;28984;4220;14.559757107
2021;Bloodstream;Escherichia coli;Ertapenem;DEU;Germany;European Region;19334;16;0.082755767
2021;Bloodstream;Escherichia coli;Imipenem;DEU;Germany;European Region;28029;11;0.039245068
2021;Bloodstream;Escherichia coli;Levofloxacin;DEU;Germany;European Region;18611;2689;14.448444468
2021;Bloodstream;Escherichia coli;Meropenem;DEU;Germany;European Region;28960;11;0.037983425
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;DEU;Germany;European Region;27846;2494;8.956403074
2021;Bloodstream;Escherichia coli;Ampicillin;DNK;Denmark;European Region;8735;3640;41.671436749
2021;Bloodstream;Escherichia coli;Cefotaxime;DNK;Denmark;European Region;4132;249;6.026137464
2021;Bloodstream;Escherichia coli;Ceftazidime;DNK;Denmark;European Region;7201;392;5.443688377
2021;Bloodstream;Escherichia coli;Ceftriaxone;DNK;Denmark;European Region;2569;162;6.305955625
2021;Bloodstream;Escherichia coli;Ciprofloxacin;DNK;Denmark;European Region;9474;988;10.428541271
2021;Bloodstream;Escherichia coli;Meropenem;DNK;Denmark;European Region;9321;6;0.064370776
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;DNK;Denmark;European Region;2569;162;6.305955625
2021;Bloodstream;Escherichia coli;Ampicillin;EST;Estonia;European Region;338;139;41.124260355
2021;Bloodstream;Escherichia coli;Cefepime;EST;Estonia;European Region;726;31;4.269972452
2021;Bloodstream;Escherichia coli;Cefotaxime;EST;Estonia;European Region;929;73;7.857911733
2021;Bloodstream;Escherichia coli;Ceftazidime;EST;Estonia;European Region;610;40;6.557377049
2021;Bloodstream;Escherichia coli;Ciprofloxacin;EST;Estonia;European Region;922;124;13.449023861
2021;Bloodstream;Escherichia coli;Ertapenem;EST;Estonia;European Region;684;0;0.0
2021;Bloodstream;Escherichia coli;Imipenem;EST;Estonia;European Region;210;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;EST;Estonia;European Region;788;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;EST;Estonia;European Region;929;73;7.857911733
2021;Bloodstream;Escherichia coli;Ampicillin;ETH;Ethiopia;African Region;36;34;94.444444444
2021;Bloodstream;Escherichia coli;Cefotaxime;ETH;Ethiopia;African Region;29;25;86.206896552
2021;Bloodstream;Escherichia coli;Ceftazidime;ETH;Ethiopia;African Region;27;17;62.962962963
2021;Bloodstream;Escherichia coli;Ceftriaxone;ETH;Ethiopia;African Region;61;45;73.770491803
2021;Bloodstream;Escherichia coli;Ciprofloxacin;ETH;Ethiopia;African Region;48;25;52.083333333
2021;Bloodstream;Escherichia coli;Co-trimoxazole;ETH;Ethiopia;African Region;42;33;78.571428571
2021;Bloodstream;Escherichia coli;Ertapenem;ETH;Ethiopia;African Region;14;0;0.0
2021;Bloodstream;Escherichia coli;Imipenem;ETH;Ethiopia;African Region;27;3;11.111111111
2021;Bloodstream;Escherichia coli;Meropenem;ETH;Ethiopia;African Region;42;1;2.380952381
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;ETH;Ethiopia;African Region;29;25;86.206896552
2021;Bloodstream;Escherichia coli;Ampicillin;FIN;Finland;European Region;3383;1073;31.717410582
2021;Bloodstream;Escherichia coli;Cefotaxime;FIN;Finland;European Region;278;13;4.676258993
2021;Bloodstream;Escherichia coli;Ceftazidime;FIN;Finland;European Region;6507;339;5.209774089
2021;Bloodstream;Escherichia coli;Ceftriaxone;FIN;Finland;European Region;6536;413;6.318849449
2021;Bloodstream;Escherichia coli;Ciprofloxacin;FIN;Finland;European Region;4827;460;9.52972861
2021;Bloodstream;Escherichia coli;Ertapenem;FIN;Finland;European Region;3183;3;0.094250707
2021;Bloodstream;Escherichia coli;Imipenem;FIN;Finland;European Region;308;0;0.0
2021;Bloodstream;Escherichia coli;Levofloxacin;FIN;Finland;European Region;2152;194;9.014869888
2021;Bloodstream;Escherichia coli;Meropenem;FIN;Finland;European Region;6561;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;FIN;Finland;European Region;6536;413;6.318849449
2021;Bloodstream;Escherichia coli;Ampicillin;FRA;France;European Region;11506;5885;51.147227533
2021;Bloodstream;Escherichia coli;Cefepime;FRA;France;European Region;9996;746;7.462985194
2021;Bloodstream;Escherichia coli;Cefotaxime;FRA;France;European Region;16153;1284;7.948987804
2021;Bloodstream;Escherichia coli;Ceftazidime;FRA;France;European Region;17884;995;5.563632297
2021;Bloodstream;Escherichia coli;Ceftriaxone;FRA;France;European Region;5581;498;8.923132055
2021;Bloodstream;Escherichia coli;Ciprofloxacin;FRA;France;European Region;17312;1897;10.95771719
2021;Bloodstream;Escherichia coli;Colistin;FRA;France;European Region;240;2;0.833333333
2021;Bloodstream;Escherichia coli;Ertapenem;FRA;France;European Region;17418;24;0.137788495
2021;Bloodstream;Escherichia coli;Imipenem;FRA;France;European Region;17282;9;0.052077306
2021;Bloodstream;Escherichia coli;Levofloxacin;FRA;France;European Region;5836;675;11.566141193
2021;Bloodstream;Escherichia coli;Meropenem;FRA;France;European Region;5780;2;0.034602076
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;FRA;France;European Region;5581;498;8.923132055
2021;Bloodstream;Escherichia coli;Ampicillin;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;25765;14522;56.363283524
2021;Bloodstream;Escherichia coli;Cefotaxime;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;18993;2029;10.682883167
2021;Bloodstream;Escherichia coli;Ceftazidime;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;27017;2706;10.015915905
2021;Bloodstream;Escherichia coli;Ceftriaxone;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;9450;920;9.735449735
2021;Bloodstream;Escherichia coli;Ciprofloxacin;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;31831;5172;16.248311395
2021;Bloodstream;Escherichia coli;Ertapenem;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;29195;0;0.0
2021;Bloodstream;Escherichia coli;Imipenem;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;3972;0;0.0
2021;Bloodstream;Escherichia coli;Levofloxacin;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;4364;861;19.729605866
2021;Bloodstream;Escherichia coli;Meropenem;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;31714;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;GBR;United Kingdom of Great Britain and Northern Ireland;European Region;18993;2029;10.682883167
2021;Bloodstream;Escherichia coli;Ampicillin;GEO;Georgia;European Region;70;55;78.571428571
2021;Bloodstream;Escherichia coli;Cefotaxime;GEO;Georgia;European Region;82;29;35.365853659
2021;Bloodstream;Escherichia coli;Ceftazidime;GEO;Georgia;European Region;80;27;33.75
2021;Bloodstream;Escherichia coli;Ceftriaxone;GEO;Georgia;European Region;78;27;34.615384615
2021;Bloodstream;Escherichia coli;Ciprofloxacin;GEO;Georgia;European Region;82;18;21.951219512
2021;Bloodstream;Escherichia coli;Ertapenem;GEO;Georgia;European Region;70;2;2.857142857
2021;Bloodstream;Escherichia coli;Imipenem;GEO;Georgia;European Region;84;6;7.142857143
2021;Bloodstream;Escherichia coli;Levofloxacin;GEO;Georgia;European Region;40;8;20.0
2021;Bloodstream;Escherichia coli;Meropenem;GEO;Georgia;European Region;80;4;5.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;GEO;Georgia;European Region;82;29;35.365853659
2021;Bloodstream;Escherichia coli;Ampicillin;GHA;Ghana;African Region;114;109;95.614035088
2021;Bloodstream;Escherichia coli;Cefotaxime;GHA;Ghana;African Region;72;38;52.777777778
2021;Bloodstream;Escherichia coli;Ceftriaxone;GHA;Ghana;African Region;54;42;77.777777778
2021;Bloodstream;Escherichia coli;Ciprofloxacin;GHA;Ghana;African Region;130;74;56.923076923
2021;Bloodstream;Escherichia coli;Co-trimoxazole;GHA;Ghana;African Region;44;33;75.0
2021;Bloodstream;Escherichia coli;Meropenem;GHA;Ghana;African Region;33;9;27.272727273
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;GHA;Ghana;African Region;54;42;77.777777778
2021;Bloodstream;Escherichia coli;Ampicillin;GRC;Greece;European Region;557;333;59.784560144
2021;Bloodstream;Escherichia coli;Cefepime;GRC;Greece;European Region;567;82;14.462081129
2021;Bloodstream;Escherichia coli;Cefotaxime;GRC;Greece;European Region;591;126;21.319796954
2021;Bloodstream;Escherichia coli;Ceftazidime;GRC;Greece;European Region;647;101;15.610510046
2021;Bloodstream;Escherichia coli;Ceftriaxone;GRC;Greece;European Region;383;84;21.932114883
2021;Bloodstream;Escherichia coli;Ciprofloxacin;GRC;Greece;European Region;722;233;32.271468144
2021;Bloodstream;Escherichia coli;Ertapenem;GRC;Greece;European Region;440;8;1.818181818
2021;Bloodstream;Escherichia coli;Imipenem;GRC;Greece;European Region;627;8;1.275917065
2021;Bloodstream;Escherichia coli;Levofloxacin;GRC;Greece;European Region;478;158;33.054393305
2021;Bloodstream;Escherichia coli;Meropenem;GRC;Greece;European Region;515;5;0.970873786
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;GRC;Greece;European Region;383;84;21.932114883
2021;Bloodstream;Escherichia coli;Ampicillin;HRV;Croatia;European Region;728;406;55.769230769
2021;Bloodstream;Escherichia coli;Ceftazidime;HRV;Croatia;European Region;682;124;18.181818182
2021;Bloodstream;Escherichia coli;Ceftriaxone;HRV;Croatia;European Region;726;129;17.768595041
2021;Bloodstream;Escherichia coli;Ciprofloxacin;HRV;Croatia;European Region;721;209;28.987517337
2021;Bloodstream;Escherichia coli;Imipenem;HRV;Croatia;European Region;683;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;HRV;Croatia;European Region;683;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;HRV;Croatia;European Region;682;124;18.181818182
2021;Bloodstream;Escherichia coli;Ampicillin;IDN;Indonesia;South-East Asia Region;465;414;89.032258065
2021;Bloodstream;Escherichia coli;Cefepime;IDN;Indonesia;South-East Asia Region;519;175;33.718689788
2021;Bloodstream;Escherichia coli;Cefotaxime;IDN;Indonesia;South-East Asia Region;264;171;64.772727273
2021;Bloodstream;Escherichia coli;Ceftazidime;IDN;Indonesia;South-East Asia Region;510;246;48.235294118
2021;Bloodstream;Escherichia coli;Ceftriaxone;IDN;Indonesia;South-East Asia Region;436;310;71.100917431
2021;Bloodstream;Escherichia coli;Ciprofloxacin;IDN;Indonesia;South-East Asia Region;509;360;70.726915521
2021;Bloodstream;Escherichia coli;Co-trimoxazole;IDN;Indonesia;South-East Asia Region;492;292;59.349593496
2021;Bloodstream;Escherichia coli;Colistin;IDN;Indonesia;South-East Asia Region;80;1;1.25
2021;Bloodstream;Escherichia coli;Ertapenem;IDN;Indonesia;South-East Asia Region;324;16;4.938271605
2021;Bloodstream;Escherichia coli;Imipenem;IDN;Indonesia;South-East Asia Region;185;9;4.864864865
2021;Bloodstream;Escherichia coli;Levofloxacin;IDN;Indonesia;South-East Asia Region;214;148;69.158878505
2021;Bloodstream;Escherichia coli;Meropenem;IDN;Indonesia;South-East Asia Region;550;23;4.181818182
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;IDN;Indonesia;South-East Asia Region;436;310;71.100917431
2021;Bloodstream;Escherichia coli;Ampicillin;IND;India;South-East Asia Region;2375;2042;85.978947368
2021;Bloodstream;Escherichia coli;Cefepime;IND;India;South-East Asia Region;2928;1641;56.045081967
2021;Bloodstream;Escherichia coli;Cefotaxime;IND;India;South-East Asia Region;3806;2953;77.588018917
2021;Bloodstream;Escherichia coli;Ceftazidime;IND;India;South-East Asia Region;3623;2405;66.381451835
2021;Bloodstream;Escherichia coli;Ceftriaxone;IND;India;South-East Asia Region;1255;871;69.402390438
2021;Bloodstream;Escherichia coli;Ciprofloxacin;IND;India;South-East Asia Region;6623;4962;74.920730787
2021;Bloodstream;Escherichia coli;Co-trimoxazole;IND;India;South-East Asia Region;2890;1719;59.480968858
2021;Bloodstream;Escherichia coli;Colistin;IND;India;South-East Asia Region;3185;11;0.345368917
2021;Bloodstream;Escherichia coli;Ertapenem;IND;India;South-East Asia Region;3492;1040;29.782359679
2021;Bloodstream;Escherichia coli;Imipenem;IND;India;South-East Asia Region;6102;1679;27.515568666
2021;Bloodstream;Escherichia coli;Levofloxacin;IND;India;South-East Asia Region;2001;1446;72.263868066
2021;Bloodstream;Escherichia coli;Meropenem;IND;India;South-East Asia Region;5888;1505;25.560461957
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;IND;India;South-East Asia Region;3806;2953;77.588018917
2021;Bloodstream;Escherichia coli;Ampicillin;IRL;Ireland;European Region;2898;1826;63.008971705
2021;Bloodstream;Escherichia coli;Cefotaxime;IRL;Ireland;European Region;2069;182;8.796520058
2021;Bloodstream;Escherichia coli;Ceftazidime;IRL;Ireland;European Region;2273;223;9.810822701
2021;Bloodstream;Escherichia coli;Ceftriaxone;IRL;Ireland;European Region;1209;95;7.857733664
2021;Bloodstream;Escherichia coli;Ciprofloxacin;IRL;Ireland;European Region;2896;462;15.953038674
2021;Bloodstream;Escherichia coli;Ertapenem;IRL;Ireland;European Region;2223;3;0.134952767
2021;Bloodstream;Escherichia coli;Imipenem;IRL;Ireland;European Region;471;0;0.0
2021;Bloodstream;Escherichia coli;Levofloxacin;IRL;Ireland;European Region;346;44;12.716763006
2021;Bloodstream;Escherichia coli;Meropenem;IRL;Ireland;European Region;2891;0;0.0
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;IRL;Ireland;European Region;2273;223;9.810822701
2021;Bloodstream;Escherichia coli;Ampicillin;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;258;238;92.248062016
2021;Bloodstream;Escherichia coli;Cefepime;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;500;260;52.0
2021;Bloodstream;Escherichia coli;Cefotaxime;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;309;213;68.932038835
2021;Bloodstream;Escherichia coli;Ceftazidime;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;448;260;58.035714286
2021;Bloodstream;Escherichia coli;Ceftriaxone;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;400;281;70.25
2021;Bloodstream;Escherichia coli;Ciprofloxacin;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;466;287;61.587982833
2021;Bloodstream;Escherichia coli;Co-trimoxazole;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;375;250;66.666666667
2021;Bloodstream;Escherichia coli;Imipenem;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;371;79;21.293800539
2021;Bloodstream;Escherichia coli;Meropenem;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;232;17;7.327586207
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;IRN;Iran (Islamic Republic of);Eastern Mediterranean Region;400;281;70.25
2021;Bloodstream;Escherichia coli;Ampicillin;IRQ;Iraq;Eastern Mediterranean Region;52;49;94.230769231
2021;Bloodstream;Escherichia coli;Cefepime;IRQ;Iraq;Eastern Mediterranean Region;114;76;66.666666667
2021;Bloodstream;Escherichia coli;Cefotaxime;IRQ;Iraq;Eastern Mediterranean Region;55;39;70.909090909
2021;Bloodstream;Escherichia coli;Ceftazidime;IRQ;Iraq;Eastern Mediterranean Region;69;59;85.507246377
2021;Bloodstream;Escherichia coli;Ceftriaxone;IRQ;Iraq;Eastern Mediterranean Region;102;78;76.470588235
2021;Bloodstream;Escherichia coli;Ciprofloxacin;IRQ;Iraq;Eastern Mediterranean Region;125;60;48.0
2021;Bloodstream;Escherichia coli;Co-trimoxazole;IRQ;Iraq;Eastern Mediterranean Region;99;69;69.696969697
2021;Bloodstream;Escherichia coli;Imipenem;IRQ;Iraq;Eastern Mediterranean Region;157;28;17.834394904
2021;Bloodstream;Escherichia coli;Levofloxacin;IRQ;Iraq;Eastern Mediterranean Region;95;41;43.157894737
2021;Bloodstream;Escherichia coli;Meropenem;IRQ;Iraq;Eastern Mediterranean Region;127;20;15.748031496
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;IRQ;Iraq;Eastern Mediterranean Region;69;59;85.507246377
2021;Bloodstream;Escherichia coli;Ampicillin;ITA;Italy;European Region;5518;3252;58.93439652
2021;Bloodstream;Escherichia coli;Cefepime;ITA;Italy;European Region;16203;2957;18.249706844
2021;Bloodstream;Escherichia coli;Cefotaxime;ITA;Italy;European Region;17115;3999;23.365468887
2021;Bloodstream;Escherichia coli;Ceftazidime;ITA;Italy;European Region;20752;3951;19.039128759
2021;Bloodstream;Escherichia coli;Ceftriaxone;ITA;Italy;European Region;2516;619;24.60254372
2021;Bloodstream;Escherichia coli;Ciprofloxacin;ITA;Italy;European Region;20518;6663;32.473925334
2021;Bloodstream;Escherichia coli;Colistin;ITA;Italy;European Region;9425;107;1.135278515
2021;Bloodstream;Escherichia coli;Ertapenem;ITA;Italy;European Region;13398;102;0.761307658
2021;Bloodstream;Escherichia coli;Imipenem;ITA;Italy;European Region;12294;62;0.504311046
2021;Bloodstream;Escherichia coli;Levofloxacin;ITA;Italy;European Region;4397;1291;29.360927905
2021;Bloodstream;Escherichia coli;Meropenem;ITA;Italy;European Region;19534;54;0.276441077
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;ITA;Italy;European Region;2516;619;24.60254372
2021;Bloodstream;Escherichia coli;Ampicillin;JOR;Jordan;Eastern Mediterranean Region;48;38;79.166666667
2021;Bloodstream;Escherichia coli;Cefepime;JOR;Jordan;Eastern Mediterranean Region;62;30;48.387096774
2021;Bloodstream;Escherichia coli;Cefotaxime;JOR;Jordan;Eastern Mediterranean Region;48;29;60.416666667
2021;Bloodstream;Escherichia coli;Ceftazidime;JOR;Jordan;Eastern Mediterranean Region;62;33;53.225806452
2021;Bloodstream;Escherichia coli;Ceftriaxone;JOR;Jordan;Eastern Mediterranean Region;49;26;53.06122449
2021;Bloodstream;Escherichia coli;Ciprofloxacin;JOR;Jordan;Eastern Mediterranean Region;59;35;59.322033898
2021;Bloodstream;Escherichia coli;Co-trimoxazole;JOR;Jordan;Eastern Mediterranean Region;39;23;58.974358974
2021;Bloodstream;Escherichia coli;Colistin;JOR;Jordan;Eastern Mediterranean Region;18;12;66.666666667
2021;Bloodstream;Escherichia coli;Ertapenem;JOR;Jordan;Eastern Mediterranean Region;30;12;40.0
2021;Bloodstream;Escherichia coli;Imipenem;JOR;Jordan;Eastern Mediterranean Region;72;17;23.611111111
2021;Bloodstream;Escherichia coli;Levofloxacin;JOR;Jordan;Eastern Mediterranean Region;39;20;51.282051282
2021;Bloodstream;Escherichia coli;Meropenem;JOR;Jordan;Eastern Mediterranean Region;42;12;28.571428571
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;JOR;Jordan;Eastern Mediterranean Region;48;29;60.416666667
2021;Bloodstream;Escherichia coli;Ampicillin;JPN;Japan;Western Pacific Region;84650;33895;40.041346722
2021;Bloodstream;Escherichia coli;Cefepime;JPN;Japan;Western Pacific Region;83561;10202;12.209044889
2021;Bloodstream;Escherichia coli;Cefotaxime;JPN;Japan;Western Pacific Region;65221;12732;19.52131982
2021;Bloodstream;Escherichia coli;Ceftazidime;JPN;Japan;Western Pacific Region;87070;7737;8.88595383
2021;Bloodstream;Escherichia coli;Ceftriaxone;JPN;Japan;Western Pacific Region;61596;12713;20.639327229
2021;Bloodstream;Escherichia coli;Ciprofloxacin;JPN;Japan;Western Pacific Region;54155;16103;29.73501985
2021;Bloodstream;Escherichia coli;Co-trimoxazole;JPN;Japan;Western Pacific Region;73124;12802;17.507247962
2021;Bloodstream;Escherichia coli;Imipenem;JPN;Japan;Western Pacific Region;79618;37;0.046471903
2021;Bloodstream;Escherichia coli;Levofloxacin;JPN;Japan;Western Pacific Region;87557;25260;28.849777859
2021;Bloodstream;Escherichia coli;Meropenem;JPN;Japan;Western Pacific Region;88964;44;0.049458208
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;JPN;Japan;Western Pacific Region;61596;12713;20.639327229
2021;Bloodstream;Escherichia coli;Ampicillin;KEN;Kenya;African Region;45;42;93.333333333
2021;Bloodstream;Escherichia coli;Cefepime;KEN;Kenya;African Region;43;9;20.930232558
2021;Bloodstream;Escherichia coli;Cefotaxime;KEN;Kenya;African Region;41;32;78.048780488
2021;Bloodstream;Escherichia coli;Ceftriaxone;KEN;Kenya;African Region;45;35;77.777777778
2021;Bloodstream;Escherichia coli;Ciprofloxacin;KEN;Kenya;African Region;45;26;57.777777778
2021;Bloodstream;Escherichia coli;Co-trimoxazole;KEN;Kenya;African Region;41;33;80.487804878
2021;Bloodstream;Escherichia coli;Meropenem;KEN;Kenya;African Region;44;5;11.363636364
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;KEN;Kenya;African Region;41;32;78.048780488
2021;Bloodstream;Escherichia coli;Ampicillin;KOR;Republic of Korea;Western Pacific Region;2165;1433;66.189376443
2021;Bloodstream;Escherichia coli;Cefepime;KOR;Republic of Korea;Western Pacific Region;2165;451;20.831408776
2021;Bloodstream;Escherichia coli;Cefotaxime;KOR;Republic of Korea;Western Pacific Region;2165;793;36.62817552
2021;Bloodstream;Escherichia coli;Ceftazidime;KOR;Republic of Korea;Western Pacific Region;2165;222;10.25404157
2021;Bloodstream;Escherichia coli;Ciprofloxacin;KOR;Republic of Korea;Western Pacific Region;2165;888;41.016166282
2021;Bloodstream;Escherichia coli;Co-trimoxazole;KOR;Republic of Korea;Western Pacific Region;2165;652;30.115473441
2021;Bloodstream;Escherichia coli;Colistin;KOR;Republic of Korea;Western Pacific Region;2165;4;0.184757506
2021;Bloodstream;Escherichia coli;Ertapenem;KOR;Republic of Korea;Western Pacific Region;2165;4;0.184757506
2021;Bloodstream;Escherichia coli;Imipenem;KOR;Republic of Korea;Western Pacific Region;2165;0;0.0
2021;Bloodstream;Escherichia coli;Meropenem;KOR;Republic of Korea;Western Pacific Region;2165;1;0.046189376
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;KOR;Republic of Korea;Western Pacific Region;2165;793;36.62817552
2021;Bloodstream;Escherichia coli;Cefepime;KWT;Kuwait;Eastern Mediterranean Region;28;5;17.857142857
2021;Bloodstream;Escherichia coli;Cefotaxime;KWT;Kuwait;Eastern Mediterranean Region;95;34;35.789473684
2021;Bloodstream;Escherichia coli;Ceftazidime;KWT;Kuwait;Eastern Mediterranean Region;96;31;32.291666667
2021;Bloodstream;Escherichia coli;Ceftriaxone;KWT;Kuwait;Eastern Mediterranean Region;71;31;43.661971831
2021;Bloodstream;Escherichia coli;Ciprofloxacin;KWT;Kuwait;Eastern Mediterranean Region;128;51;39.84375
2021;Bloodstream;Escherichia coli;Co-trimoxazole;KWT;Kuwait;Eastern Mediterranean Region;87;45;51.724137931
2021;Bloodstream;Escherichia coli;Imipenem;KWT;Kuwait;Eastern Mediterranean Region;100;5;5.0
2021;Bloodstream;Escherichia coli;Levofloxacin;KWT;Kuwait;Eastern Mediterranean Region;38;14;36.842105263
2021;Bloodstream;Escherichia coli;Meropenem;KWT;Kuwait;Eastern Mediterranean Region;128;7;5.46875
2021;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;KWT;Kuwait;Eastern Mediterranean Region;71;31;43.661971831
